source_ip,total_packet_count,unique_dest_ports,protocol_diversity,avg_packet_length,max_packet_length,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,avg_conn_rate,max_conn_rate,session_duration,packets_per_second,proto_tcp_pct,proto_vnc_pct,proto_tlsv12_pct,proto_sshv2_pct,proto_dns_pct,proto_tds_pct,proto_telnet_pct,proto_http_pct,dominant_protocol,dominant_dest_port
193.35.18.147,18,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,24419.875422,0.0007371044974203145,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
112.161.23.195,17,1,2,106.6470588235294,378.0,0.11764705882352941,0.5882352941176471,0.058823529411764705,0.11764705882352941,0.0,9.0,17.0,5.0006429999994,3.3995628162222418,70.58823529411765,0.0,0.0,29.411764705882355,0.0,0.0,0.0,0.0,TCP,22.0
87.236.176.7,6,1,2,138.66666666666666,494.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,0.21829900000011548,27.485238136669548,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,TCP,995.0
185.220.101.181,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.332351999997627,8.256076472298306,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
36.134.78.151,18,1,2,219.16666666666666,1514.0,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,9.5,18.0,10.616871999998693,1.6954146192967396,61.111111111111114,0.0,0.0,38.88888888888889,0.0,0.0,0.0,0.0,TCP,22.0
37.252.68.233,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000691000001098,0.7998894552771051,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
37.182.209.131,8,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,4.5,8.0,7.429876000009244,1.0767339858686802,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
103.173.137.19,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,32.26032999999734,0.27898040720602496,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
176.58.117.115,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001212999995914,0.7998059670730416,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,80.0
218.92.0.118,238,1,2,149.35714285714286,922.0,0.07142857142857142,0.5,0.07142857142857142,0.0,0.0,7.5,14.0,71410.416868,0.003332847089240997,57.14285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.0,0.0,TCP,22.0
185.233.19.27,92,1,2,83.53260869565217,182.0,0.14130434782608695,0.7065217391304348,0.14130434782608695,0.010869565217391304,0.0,46.5,92.0,24.70618800000011,3.7237634555359,84.78260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,27017.0
106.54.181.82,192,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,83411.65332000001,0.002301836642218471,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
120.79.77.91,167,1,2,69.2814371257485,78.0,0.16766467065868262,0.6706586826347305,0.16766467065868262,0.0,0.0,3.4850299401197606,6.0,75018.901824,0.0022261056339080328,83.8323353293413,16.16766467065868,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
179.43.162.50,8,2,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,51961.682869,0.00015395960173516143,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
191.7.201.59,12,1,2,87.25,264.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,6.5,12.0,5.001066000000719,2.3994884290665777,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,TCP,1433.0
162.142.125.11,4,1,1,74.0,74.0,1.0,0.0,0.0,0.0,0.0,2.5,4.0,0.11044899999978952,36.21581001192969,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,6379.0
23.128.248.14,33,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,36515.805295000006,0.0009037182593510703,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
180.116.56.91,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000712000000021,0.7998860962198948,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
205.185.121.170,10,1,2,69.7,82.0,0.1,0.6,0.1,0.0,0.0,5.5,10.0,1.796665000001667,5.565867871857425,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
185.220.102.248,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,3.847183000005316,2.859234925914572,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
87.236.176.119,6,1,2,138.66666666666666,494.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,0.21743600000081642,27.594326606346105,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
198.54.123.167,14,4,1,67.85714285714286,74.0,0.2857142857142857,0.6428571428571429,0.0,0.2857142857142857,0.0,2.357142857142857,4.0,8833.776552000003,0.0015848261406193644,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
205.185.118.120,6,1,2,146.5,541.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,1.8174080000026152,3.3014050779964466,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,TCP,9200.0
65.49.1.46,6,1,2,106.83333333333333,303.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,0.16399199999432312,36.58715059397837,83.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664,TCP,9200.0
94.102.61.38,9,1,1,91.11111111111111,276.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,5.0,9.0,38.71164599999997,0.2324881768137683,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,2404.0
88.248.28.108,18,1,2,219.16666666666666,1506.0,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,9.5,18.0,7.1751879999937955,2.5086450696505187,61.111111111111114,0.0,0.0,38.88888888888889,0.0,0.0,0.0,0.0,TCP,22.0
37.53.78.60,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,52.75383000000147,0.17060372678153887,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
153.132.1.151,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000721000003978,0.7998846566318774,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
167.94.138.49,17,1,3,83.3529411764706,199.0,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.0,0.0,6.529411764705882,14.0,9782.709637,0.0017377598467916175,64.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5432.0
103.178.228.67,28,1,1,95.78571428571429,416.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.07142857142857142,0.14285714285714285,7.5,14.0,65073.118572,0.0004302852024683505,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5555.0
45.128.232.71,36,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,22182.689603,0.0016228870639352652,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
167.248.133.49,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,15.037115999999514,0.2660084553447702,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,995.0
193.42.32.144,16,1,2,154.4375,810.0,0.0625,0.5,0.0625,0.0,0.0,8.5,16.0,2.8161550000004354,5.681505456907566,56.25,0.0,0.0,43.75,0.0,0.0,0.0,0.0,TCP,22.0
65.49.1.45,10,1,2,83.9,229.0,0.2,0.7,0.2,0.0,0.0,5.5,10.0,28.556130000004487,0.35018750790105063,90.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,TCP,9200.0
222.174.143.134,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.0007409999998345,0.7998814575680149,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
14.163.133.227,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.020707000003313,0.29012878397642705,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
122.116.47.137,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,41.600540999999794,0.21634334034261826,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
113.22.106.54,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000683999998728,0.7998905749695477,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.220.101.52,44,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,48736.639682,0.0009028115251091184,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
104.152.52.185,114,23,9,78.16666666666667,438.0,0.20175438596491227,0.6754385964912281,0.12280701754385964,0.02631578947368421,0.0,40.05263157894737,94.0,899.4038179999989,0.12675062938191814,87.71929824561403,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,TCP,25.0
172.104.11.4,6,1,2,90.33333333333333,204.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,3.5,6.0,0.11273099999925762,53.22404662461535,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,TCP,8443.0
47.252.32.64,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,10.028053999994881,0.3988809793008735,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,81.0
84.193.101.250,18,1,2,219.16666666666666,1474.0,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,9.5,18.0,6.7984400000023015,2.6476662293105337,61.111111111111114,0.0,0.0,38.88888888888889,0.0,0.0,0.0,0.0,TCP,22.0
194.165.16.11,37,1,2,76.8108108108108,112.0,0.16216216216216217,0.5945945945945946,0.10810810810810811,0.0,0.0,9.756756756756756,19.0,39201.606511000005,0.000943838870216142,75.67567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,110.0
64.62.197.110,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001627999999982,0.7997396047846849,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5432.0
167.94.145.93,1,1,1,74.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,6379.0
181.17.164.183,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000690000000759,0.7998896152329764,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
221.225.156.170,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.98453800000425,0.28138596217956324,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
139.162.218.211,53,1,5,105.83018867924528,583.0,0.1320754716981132,0.660377358490566,0.1320754716981132,0.0,0.0,27.0,53.0,9.154550000006566,5.7894708095932605,79.24528301886792,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,1.8867924528301887,TCP,993.0
124.234.131.215,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000665999992634,0.7998934541930799,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
5.76.109.135,13,1,1,67.84615384615384,74.0,0.23076923076923078,0.7692307692307693,0.07692307692307693,0.15384615384615385,0.0,4.230769230769231,9.0,178.22109600000113,0.07294310433373116,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
112.31.167.120,18,1,2,219.16666666666666,1514.0,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.0,0.0,9.5,18.0,14.694812000001548,1.224922101759322,61.111111111111114,0.0,0.0,38.88888888888889,0.0,0.0,0.0,0.0,TCP,22.0
23.129.64.149,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.7765069999950356,6.191926066168464,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
109.122.221.11,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.7164489999995567,6.408579573295123,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
42.242.164.139,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00076700000136,0.7998772988221431,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
162.216.149.45,9,1,2,104.22222222222223,394.0,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.0,0.0,4.111111111111111,8.0,655.9131960000013,0.013721327844728987,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,TCP,5555.0
205.210.31.211,6,1,2,74.16666666666667,107.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,3.5,6.0,30.85230600000068,0.1944749283894652,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,TCP,1433.0
111.42.14.21,186,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,84816.45748699999,0.0021929706275283737,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
182.117.76.135,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.0007409999998345,0.7998814575680149,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
223.13.83.9,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,33.066628999993554,0.2721777293960553,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
119.163.115.39,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,32.11601100000553,0.28023405521932504,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
110.157.232.46,662,1,2,1138.7628398791542,1514.0,0.004531722054380665,0.6374622356495468,0.004531722054380665,0.0,0.09667673716012085,191.3489425981873,407.0,282.06997799999954,2.346935340988331,64.19939577039275,0.0,0.0,0.0,0.0,35.80060422960725,0.0,0.0,TCP,1433.0
87.236.176.34,14,1,3,98.85714285714286,329.0,0.14285714285714285,0.6428571428571429,0.14285714285714285,0.0,0.0,7.5,14.0,7.33737100000144,1.9080403594144624,78.57142857142857,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,TCP,1433.0
192.241.199.53,8,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,214.5341080000003,0.03729010773429085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,995.0
183.237.175.97,5,1,1,67.6,74.0,0.2,0.8,0.2,0.0,0.0,3.0,5.0,0.29443800000080955,16.981503746073034,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
208.100.26.241,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00065899999754,0.7998945738955541,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
123.108.159.151,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,37.37646699999459,0.24079322424993518,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
162.142.125.135,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001320000003034,0.799788855741599,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,993.0
144.217.90.215,22,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,25134.232734,0.0008753002422166558,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
185.220.101.167,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,3.177265999998781,3.462096028473606,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
89.248.165.81,8,2,1,68.0,74.0,0.25,0.75,0.125,0.125,0.0,2.5,4.0,14437.861976,0.0005540986617892849,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
185.241.208.206,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.960529999996652,3.7155509317630426,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
114.34.32.88,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.0006350000003295,0.7998984129015088,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
198.199.105.190,8,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,149.6114499999967,0.0534718432312512,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,2404.0
71.6.231.186,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.001046999999744,0.799832515071385,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,27017.0
220.132.189.251,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.016299999999774,0.29017000738321674,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.220.101.43,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.447544000000562,7.599078162733381,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
196.189.38.68,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.10284999999567,0.2893625503772565,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
222.103.211.25,78,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,76485.043406,0.0010198072267012816,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
59.178.200.4,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.289386000004015,0.2876374755324008,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
45.138.16.107,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,2.254796000008355,4.878490116160948,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
116.55.89.36,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000695999999152,0.7998886554992901,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
114.239.108.203,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00069899999653,0.7998881756336016,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
185.17.0.201,45,1,1,67.6,74.0,0.2,0.8,0.15555555555555556,0.0,0.0,6.8,15.0,8613.708133000007,0.005224230877709954,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
218.92.0.30,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000724999998056,0.7998840168178725,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
50.210.90.227,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00069600000279,0.7998886554987082,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
107.189.10.175,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.9032569999981206,5.77956629084294,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
193.35.18.101,23,1,2,69.65217391304348,92.0,0.17391304347826086,0.7391304347826086,0.17391304347826086,0.0,0.0,6.260869565217392,12.0,30816.275132999996,0.0007463588607232469,91.30434782608695,0.0,0.0,0.0,0.0,0.0,0.0,8.695652173913043,TCP,81.0
47.89.158.204,5,1,1,67.6,74.0,0.2,0.8,0.2,0.2,0.0,3.0,5.0,0.0523140000004787,95.57670986646495,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,143.0
198.235.24.165,7,1,2,68.57142857142857,76.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,4.0,7.0,0.6813589999983378,10.273585584129771,85.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,21.0
46.166.139.111,22,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,66887.989245,0.00032890807824133446,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
5.45.102.93,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,3.287807000000612,3.3456951700625837,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
114.132.75.169,192,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,85150.044655,0.002254843209747228,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
198.147.30.196,12,1,2,88.41666666666667,278.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,6.5,12.0,5.001107000000047,2.399468757617041,83.33333333333334,0.0,0.0,0.0,0.0,16.666666666666664,0.0,0.0,TCP,1433.0
172.81.62.187,12,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,38408.831502999994,0.00031242814557018526,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
162.142.125.129,4,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,2.5,4.0,5.00110400000267,0.7998233989930753,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1433.0
198.235.24.164,20,2,2,176.4,1514.0,0.15,0.7,0.1,0.15,0.0,4.55,11.0,49045.0893,0.0004077880229285259,85.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,TCP,22.0
106.59.102.4,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000704999998561,0.7998872159027879,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
168.80.174.2,16,1,2,70.6875,100.0,0.1875,0.6875,0.1875,0.0,0.0,8.5,16.0,16.05962699999509,0.996287149135213,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,1883.0
222.71.127.234,682,1,2,1107.3035190615835,1514.0,0.004398826979472141,0.6480938416422287,0.004398826979472141,0.0,0.05278592375366569,197.78152492668622,420.0,275.6280439999973,2.4743490905446714,65.24926686217009,0.0,0.0,0.0,0.0,34.75073313782991,0.0,0.0,TCP,1433.0
124.114.69.153,655,1,2,1150.2274809160306,1514.0,0.004580152671755725,0.6335877862595419,0.004580152671755725,0.0,0.33893129770992364,191.23053435114502,406.0,274.44409599999926,2.386642706279977,63.81679389312978,0.0,0.0,0.0,0.0,36.18320610687023,0.0,0.0,TCP,1433.0
113.27.32.102,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.02685900000506,0.29007125729351246,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
101.91.107.154,174,1,2,69.33333333333333,78.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.0,3.5,6.0,82480.77601,0.002109582479909066,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
194.26.135.37,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.00073600000178,0.7998822573314361,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
50.116.79.220,4,1,1,68.0,74.0,0.25,0.75,0.0,0.25,0.0,2.5,4.0,5.000704999998561,0.7998872159027879,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,22.0
107.170.238.16,8,1,1,68.0,74.0,0.25,0.75,0.25,0.0,0.0,4.0,6.0,64.35432800000126,0.12431176346056855,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5432.0
159.203.224.12,9,1,1,70.88888888888889,94.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.0,0.1111111111111111,5.0,9.0,57.673499000004085,0.15605087529021539,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,27017.0
78.69.159.71,20,1,2,203.85,1514.0,0.05,0.55,0.05,0.0,0.0,10.5,20.0,5.21680099999503,3.8337670921354015,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,TCP,22.0
183.136.225.43,55,8,2,68.07272727272728,74.0,0.2727272727272727,0.7090909090909091,0.16363636363636364,0.07272727272727272,0.0,5.327272727272727,16.0,78708.49793400001,0.0006987809632210176,98.18181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,10001.0
59.1.186.48,9,1,1,67.77777777777777,74.0,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,5.0,9.0,31.07956500000728,0.28957934256795076,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP,23.0
23.128.248.10,11,1,2,69.36363636363636,82.0,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.0,0.0,6.0,11.0,1.5410310000006575,7.13807833845997,72.72727272727273,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,TCP,5900.0
